Transaction_ID,Product_ID,Date,Quantity_Sold,Unit_Price,Discount_Percent,Final_Price,Sales_Channel,index,_temp
T003776,P0084,2024/10/19,2,20.05,0,20.05,Store_B,3775,
T001423,P0032,2024-08-20,3,42.65,0,42.65,Store_A,1422,
T023246,P0511,2024-09-06,1,35.63,10,32.07,STORE_C,23245,
T001363,P0030,2024-08-01,1,105.58,20,84.46,Online ,1362,
T006190,P0139,2024-10-25,1,76.09,30,53.26,Store_A ,6189,
T004675,P0106,2023-12-10,1,103.3,10,92.97,Store_A,4674,
T005863,P0132,2024-01-30,1,65.08,30,45.56,Store_B,5862,
T005361,P0121,2023-06-07,1,25.62,20,20.5,Store_C,5360,
T033340,P0732,2024-06-08,1,69.97,20,55.98,Online,33339,
T011347,P0253,2023-03-24,1,46.69,0,46.69,Store_C,11346,
T034869,P0768,2023-11-08,1,49.77,10,44.79,Store B,34868,
T005175,P0117,2024/10/11,1,43.75,20,35.0,StoreC,5174,
T021146,P0468,2023-05-03,1,56.04,0,56.04,ONLINE,21145,
T001556,P0035,2024-09-06,2,36.31,0,36.31,Store_B,1555,
T017635,P0390,2024-04-04,1,60.97,0,60.97,Online,17634,
T020689,P0457,2024-08-30,1,71.61,20,57.29,Store_A,20688,
T027684,P0607,2023-09-08,1,74.32,20,59.46,ONLINE,27683,
T006331,P0143,2023-03-30,1,26.42,0,26.42,Store B,6330,
T014292,P0318,2024-02-21,1,136.21,0,136.21,Store_B,14291,
T020091,P0443,2024-10-08,1,60.4,0,60.4,Store_A,20090,
T030967,P0680,2024-11-15,2,79.62,30,55.73,Store_A,30966,
T030180,P0662,2024-09-27,2,82.18,0,82.18,store_c,30179,
T010503,P0233,2023-06-14,1,49.84,10,44.86,Store_C,10502,
T010493,P0233,2023-04-24,1,49.84,0,49.84,Store_B,10492,
T003220,P0072,2023-03-16,2,67.05,0,67.05,Store_A,3219,
T035702,P0787,2023-05-17,1,45.99,20,36.79,Online,35701,
T024366,P0535,2023-12-19,1,92.01,30,64.41,Store_C,24365,
T028209,P0619,2024-03-01,3,22.31,0,22.31,Store_C,28208,
T032265,P0709,2024-10-26,2,24.19,0,24.19,Store_B,32264,
T012041,P0269,2024-05-26,2,51.29,10,46.16,Online ,12040,
T022057,P0488,2023-09-09,1,138.58,0,138.58,Store_C,22056,
T007493,P0169,2023-03-24,1,126.3,0,126.3,StoreB,7492,
T025387,P0556,2024-09-10,1,21.69,0,21.69,Store_A,25386,
T009801,P0219,2023-09-07,1,26.66,0,26.66,Store_A,9800,
T011263,P0251,2023-10-02,1,68.9,0,68.9,Online,11262,
T031752,P0697,2023-10-12,1,48.86,30,34.2,Store_B,31751,
T031201,P0685,2023-09-05,1,60.29,20,48.23,Online,31200,
T015529,P0345,2024-09-29,1,72.17,30,50.52,ONLINE,15528,
T024076,P0528,2023-03-04,2,36.87,0,36.87,Store_A,24075,
T007869,P0178,2024-03-28,1,30.16,0,30.16,store_b,7868,
T008461,P0190,2023-07-15,1,45.39,10,40.85,Store_C,8460,
T014040,P0312,2024-09-26,2,50.25,0,50.25,STORE_C,14039,
T033841,P0743,2024-06-30,1,51.65,20,41.32,Store_B,33840,
T030018,P0658,2023-11-11,1,37.3,20,29.84,Store_C,30017,
T000705,P0016,2024-09-26,1,83.17,0,83.17,STORE_B,704,
T012573,P0280,2024-04-25,1,35.32,10,31.79,Online,12572,
T028109,P0616,2023-05-29,1,71.77,20,57.42,Store_A,28108,
T010275,P0229,2023-05-06,1,31.79,0,31.79,Online,10274,
T018826,P0416,2024-04-28,1,62.21,0,62.21,Store_B,18825,
T032645,P0717,2023-11-07,2,55.97,30,39.18,Store_B,32644,
T034932,P0769,2023-12-07,1,19.04,30,13.33,Store_A,34931,
T026925,P0590,04/27/2024,1,68.04,20,54.43,Store_A,26924,
T027334,P0600,2024-05-12,2,69.05,10,62.14,Store B,27333,
T015960,P0355,04/16/2024,1,49.58,10,44.62,OnLine,15959,
T007040,P0159,2024-06-28,1,73.29,20,58.63,Online,7039,
T002762,P0063,2024-03-16,1,53.32,0,53.32,Store_C,2761,
T031571,P0693,2024-02-08,1,61.82,30,43.27,Store_A,31570,
T024020,P0527,2023-09-13,1,81.37,0,81.37,Store_A,24019,
T025997,P0569,09/25/2023,1,27.48,20,21.98,Store_C,25996,
T025156,P0551,2024-05-19,2,75.95,30,53.16,Online,25155,
T012808,P0285,2024-09-20,2,74.77,0,74.77,Store_C,12807,
T008113,P0183,2023-09-27,2,83.92,10,75.53,Store_A,8112,
T008642,P0195,2023-10-16,1,81.82,0,81.82,Store_B,8641,
T034862,P0768,2023-10-15,1,49.77,10,44.79,Store_A,34861,
T002221,P0051,2023-03-15,1,25.97,0,25.97,Store_C,2220,
T006377,P0144,2024-08-29,1,85.04,0,85.04,Store_C,6376,
T019250,P0424,2024-12-09,1,33.54,20,26.83,Store_B,19249,
T027155,P0596,2024-10-04,1,29.29,0,29.29,Store_A,27154,
T028102,P0616,2023-05-12,3,71.77,0,71.77,Store_C,28101,
T025790,P0564,2023-12-02,1,44.7,20,35.76,STORE_C,25789,
T033990,P0747,10/06/2024,1,74.97,0,74.97,Store_B,33989,
T029740,P0653,2024-10-03,1,111.16,0,111.16,Store_A,29739,
T001988,P0045,2024-09-16,1,84.6,10,76.14,Store_A,1987,
T006223,P0140,2023-05-18,1,49.99,20,39.99,Store A,6222,
T004948,P0112,2023-08-31,1,74.52,0,74.52,Online ,4947,
T035509,P0782,2023-04-01,1,47.41,0,47.41,StoreB,35508,
T007107,P0161,2023-11-07,1,39.6,20,31.68,Store_A,7106,
T001108,P0024,2024-04-02,1,28.85,30,20.2,Store_C,1107,
T013598,P0302,2024-09-19,2,47.28,0,47.28,Store_A,13597,
T017334,P0384,2024-10-05,2,23.33,0,23.33,Store_A,17333,
T031653,P0696,2023-04-16,1,41.95,0,41.95,Store_C,31652,
T006703,P0151,2023-11-28,1,52.09,10,46.88,OnLine,6702,
T014622,P0325,2024-11-17,2,132.59,10,119.33,Store_A,14621,
T023672,P0519,2024-07-09,1,92.86,20,74.29,Online,23671,
T021326,P0471,2023-07-31,1,88.97,30,62.28,Online,21325,
T022877,P0504,2023-06-22,1,43.81,10,39.43,Store_B,22876,
T004937,P0111,2023-09-11,1,42.12,20,33.7,Store_C,4936,
T017360,P0385,2024-02-18,1,85.7,0,85.7,Store_C,17359,
T007988,P0181,2024-09-17,1,19.4,0,19.4,Online,7987,
T033374,P0733,2023-05-02,1,48.06,0,48.06,,33373,
T011494,P0256,2024/03/15,1,53.79,0,53.79,Store_C,11493,
T004560,P0103,2024-09-15,1,64.09,30,44.86,Store_C,4559,
T005459,P0124,2023-10-11,1,68.17,0,68.17,Store_C,5458,
T011704,P0260,2023-03-10,2,90.01,0,90.01,Store_B,11703,
T001674,P0037,2023-11-23,1,70.75,10,63.68,Store_C,1673,
T016233,P0360,2023-03-23,1,130.75,0,130.75,Store_A,16232,
T022822,P0503,2024-11-13,1,73.66,30,51.56,Store_A,22821,
T031052,P0683,2024-02-26,1,79.56,0,79.56,Online,31051,
T019627,P0433,30-Mar-2024,1,61.06,0,61.06,Store_B,19626,
T022274,P0492,2024/07/26,1,34.96,20,27.97,Store_A ,22273,
T006942,P0156,2024-10-16,1,45.43,20,36.34,STORE_B,6941,
T007992,P0181,2024-09-23,2,19.4,0,19.4,Online,7991,
T027554,P0604,2024-08-30,1,89.56,20,71.65,,27553,
T029574,P0649,2024-03-16,4,39.38,0,39.38,Store_C,29573,
T016239,P0360,2023-04-20,1,130.75,0,130.75,Store_A,16238,
T008753,P0197,2023-09-17,1,65.27,0,65.27,Store_B,8752,
T012471,P0278,2023-09-07,1,43.23,30,30.26,Store_B,12470,
T034377,P0757,2023-06-07,1,49.16,10,44.24,Store_B,34376,
T030922,P0679,2024-09-27,1,41.32,0,41.32,Store_A,30921,
T004536,P0103,2024-04-01,1,64.09,0,64.09,Online,4535,
T023239,P0511,2024-07-28,1,35.63,30,24.94,Store_A,23238,
T007307,P0165,2023-10-04,1,36.12,0,36.12,Store_C,7306,
T013155,P0294,2024-09-05,1,95.28,0,95.28,Store_C,13154,
T035605,P0784,2024-05-29,1,87.32,20,69.86,Store_A,35604,
T012950,P0289,2023-03-25,2,51.05,0,51.05,Online,12949,
T019870,P0438,2024-04-14,1,27.85,20,22.28,Online,19869,
T035214,P0775,2023-07-17,1,57.51,30,40.26,Online,35213,
T016708,P0370,2023-09-20,1,45.53,0,45.53,Store_B,16707,
T021356,P0472,2024-09-28,1,48.05,0,48.05,ONLINE,21355,
T010995,P0245,2024-08-22,1,99.23,0,99.23,Store_C,10994,
T010698,P0237,2023-06-22,2,31.25,10,28.12,Store_A,10697,
T014070,P0312,2024-11-28,2,50.25,30,35.17,ONLINE,14069,
T011897,P0265,2024-06-08,1,66.44,30,46.51,Store_A,11896,
T022296,P0493,2024-03-07,1,36.41,0,36.41,Store_C,22295,
T013387,P0298,2024-08-03,1,27.08,20,21.66,Store_B,13386,
T020523,P0454,2023-04-01,1,76.28,0,76.28,Store_C,20522,
T014128,P0313,10/22/2024,1,57.79,10,52.01,Store_C,14127,
T025665,P0563,2023-02-22,1,21.99,0,21.99,Store_A,25664,
T028614,P0628,2023/05/05,2,31.91,0,31.91,Store_A,28613,
T021952,P0485,2023-03-15,1,30.64,0,30.64,Online,21951,
T025888,P0567,2023-12-18,1,31.21,20,24.97,StoreA,25887,
T021147,P0468,2023-05-06,1,56.04,0,56.04,Online,21146,
T008372,P0188,2024-07-17,1,54.88,10,49.39,Store_C,8371,
T016393,P0363,2024-02-17,3,80.8,0,80.8,Store_B,16392,
T008090,P0183,2023-04-24,1,83.92,0,83.92,Store_C,8089,
T008074,P0183,2023-03-20,5,83.92,0,83.92,Online,8073,
T026210,P0575,2023-02-19,1,48.33,0,48.33,Online,26209,
T031759,P0697,2023-10-28,1,48.86,20,39.09,Store_C,31758,
T012263,P0275,2024-04-03,1,45.87,0,45.87,Store_B,12262,
T013043,P0291,2023-10-16,1,30.31,0,30.31,Store_B,13042,
T007194,P0163,2023-02-25,1,47.86,0,47.86,Store_A,7193,
T012466,P0278,2023-08-19,1,43.23,30,30.26,Online,12465,
T019583,P0432,2024-08-09,1,83.9,0,83.9,Store_A,19582,
T027360,P0601,2024-04-10,1,32.24,0,32.24,ONLINE,27359,
T015911,P0354,2023-03-23,1,61.92,0,61.92,Store_B,15910,
T022344,P0493,2024-10-16,1,36.41,30,25.49,Store_B,22343,
T036084,P0796,2023-10-01,1,49.08,0,49.08,STORE_A,36083,
T008031,P0182,2023-09-27,1,136.65,0,136.65, Online,8030,
T015650,P0348,09/02/2023,1,39.78,0,39.78,StoreB,15649,
T022120,P0489,20-Sep-2024,1,19.31,0,19.31,Store_B,22119,
T021148,P0468,2023-05-08,2,56.04,0,56.04,Online,21147,
T013029,P0291,2023-09-22,1,30.31,0,30.31,Store_A,13028,
T029056,P0637,2023-04-19,1,43.31,0,43.31,Store_C,29055,
T013446,P0299,2024-05-29,2,74.8,20,59.84,Store_A,13445,
T033952,P0746,2023-11-09,1,78.04,10,70.24,OnLine,33951,
T015315,P0341,2024-02-11,1,124.39,10,111.95,StoreA,15314,
T012318,P0276,2024-04-27,1,17.96,0,17.96,STORE_B,12317,
T000272,P0007,2023-04-13,1,35.1,0,35.1,Store_B,271,
T012787,P0284,2024-08-22,1,55.79,10,50.21,STORE_C,12786,
T013566,P0301,2023/11/16,1,95.65,20,76.52,store_b,13565,
T029900,P0656,2024-03-10,1,45.11,0,45.11,Online,29899,
T011241,P0250,12/31/2023,1,66.89,30,46.82,store_c,11240,
T023215,P0511,2024-05-09,1,35.63,0,35.63,Store_A,23214,
T029143,P0639,2024-04-12,1,37.12,0,37.12,Online,29142,
T011285,P0251,2023-12-10,1,68.9,10,62.01,ONLINE,11284,
T027476,P0603,2024-04-03,3,75.27,0,75.27, Online,27475,
T011423,P0254,2024-05-28,1,47.57,10,42.81,Store_B,11422,
T006799,P0154,2023-09-12,1,58.53,0,58.53,Online,6798,
T008986,P0202,2024-06-09,1,63.15,10,56.84,Store_A,8985,
T011127,P0247,2024-11-11,1,37.02,20,29.62,Store_B,11126,
T000784,P0017,2023-10-05,2,43.32,10,38.99,Store_B,783,
T031598,P0694,24-Nov-2023,1,58.04,20,46.43,Store_A,31597,
T000373,P0009,2023-03-03,1,50.73,0,50.73,OnLine,372,
T001643,P0037,2023-08-30,2,70.75,0,70.75,Store_A,1642,
T032763,P0720,2023-08-14,1,25.48,0,25.48,Store A,32762,
T004520,P0102,2024-09-24,1,126.76,0,126.76,Online,4519,
T020776,P0459,2023-03-29,1,69.25,0,69.25,Store_A,20775,
T022817,P0503,2024-10-13,1,73.66,10,66.29,Store_A ,22816,
T023468,P0516,2023/10/05,3,51.65,0,51.65,Store_B,23467,
T008593,P0194,2024-08-28,2,32.43,0,32.43,Store_C,8592,
T032549,P0715,2024-11-09,1,133.96,30,93.77,Store_B,32548,
T023716,P0520,2024-11-18,1,33.63,30,23.54,Store_C,23715,
T024736,P0543,2024-03-14,2,82.48,0,82.48,Store_A,24735,
T033472,P0735,2024-10-22,2,39.71,10,35.74,Store_C,33471,
T019024,P0420,2024-04-12,1,66.33,30,46.43,store_c,19023,
T013024,P0291,2023-09-10,2,30.31,0,30.31,Unknown,13023,
T021419,P0474,2023-02-03,2,18.73,0,18.73,Store_B,21418,
T022250,P0492,2024-04-02,1,34.96,0,34.96,Store_B,22249,
T019782,P0436,04/19/2023,1,32.1,0,32.1,STORE_C,19781,
T030573,P0671,2024-09-23,1,55.33,0,55.33,STORE_B,30572,
T023538,P0517,2023-11-18,1,94.86,10,85.37,Store_A,23537,
T010548,P0234,2024-05-08,1,38.57,10,34.71,Store_B,10547,
T004232,P0094,2023-08-12,1,54.81,10,49.33,Store_C,4231,
T000325,P0008,2023-10-03,1,49.12,0,49.12,Store_B,324,
T036206,P0798,2024-06-07,1,82.17,30,57.52,Store C,36205,
T000050,P0002,2024-08-19,1,39.81,0,39.81,Store_A,49,
T030515,P0670,2023-10-30,1,48.68,20,38.94,Store_B,30514,
T013890,P0309,2024-04-21,1,32.76,0,32.76,Store_C,13889,
T016158,P0358,2024-02-02,1,57.24,10,51.52,Online,16157,
T031287,P0687,2024-01-12,1,104.97,10,94.47,StoreB,31286,
T015897,P0353,2024-01-03,1,47.92,10,43.13,StoreC,15896,
T011517,P0256,2024-04-21,1,53.79,0,53.79,Store_C,11516,
T034492,P0760,2024-10-25,2,43.08,0,43.08,Online,34491,
T019323,P0426,2024-09-28,1,51.96,0,51.96,Store_A ,19322,
T026809,P0588,2023-08-12,1,58.33,10,52.5,Store_B,26808,
T021226,P0469,2023-06-30,1,100.67,30,70.47,Online,21225,
T021534,P0476,2023-05-03,1,21.46,30,15.02,Store_B,21533,
T014061,P0312,2024/11/07,2,50.25,0,50.25,Store_A,14060,
T029975,P0657,2024-11-21,1,33.75,10,30.38, Online,29974,
T028772,P0631,2023-12-03,1,56.93,20,45.54,STORE_C,28771,
T035360,P0778,02/29/2024,1,66.06,10,59.45,Store_B,35359,
T013050,P0291,2023-10-31,1,30.31,0,30.31,Store_C,13049,
T023399,P0515,04/05/2023,1,55.53,0,55.53,Store_A,23398,
T004763,P0108,2023-02-19,1,108.56,0,108.56,Store_B,4762,
T022332,P0493,2024-07-06,1,36.41,30,25.49,Online,22331,
T018492,P0409,2023-05-23,1,25.36,10,22.82,Store_A,18491,
T000328,P0008,2023-10-12,3,49.12,0,49.12,Online,327,
T013616,P0302,2024-10-16,1,47.28,0,47.28,Online,13615,
T005788,P0131,2023-04-06,1,25.66,0,25.66,store_a,5787,
T015067,P0335,2024-09-07,1,36.95,0,36.95,Store_A,15066,
T006295,P0142,2024-05-02,1,68.17,0,68.17,Store_A,6294,
T021048,P0465,2024-10-25,1,49.91,0,49.91,Store_C,21047,
T031812,P0699,2024-09-27,1,50.81,0,50.81,Store_C,31811,
T031881,P0701,2023-11-05,1,29.12,10,26.21,Store_B,31880,
T035478,P0781,2023-09-24,1,53.68,0,53.68,OnLine,35477,
T025239,P0553,2024-03-14,1,40.88,0,40.88,Store_A ,25238,
T020909,P0461,2023-06-25,2,66.82,30,46.77,StoreB,20908,
T017802,P0393,2024-04-23,3,43.85,20,35.08,Store_C,17801,
T009974,P0222,2023-12-07,1,57.94,20,46.35,Online,9973,
T028294,P0621,2024-02-13,1,64.31,0,64.31,Online ,28293,
T032433,P0713,2024-09-23,1,77.34,0,77.34,Online,32432,
T025016,P0549,2023-03-27,1,52.15,0,52.15,Online,25015,
T033530,P0737,2023-09-16,1,45.09,0,45.09,Store_B,33529,
T015930,P0355,2024-02-07,2,49.58,0,49.58,Store_C,15929,
T032620,P0717,2023-09-10,1,55.97,0,55.97,Store_B,32619,
T013820,P0307,2024-12-18,1,65.29,30,45.7,Store_B,13819,
T034322,P0756,2024-10-24,1,94.55,0,94.55,Store_A,34321,
T001266,P0029,2023-08-10,1,26.49,0,26.49,Online,1265,
T015059,P0335,2024-08-24,2,36.95,0,36.95,Store_B,15058,
T004050,P0090,2023-09-17,2,119.66,0,119.66,store_a,4049,
T030789,P0676,2024-04-03,2,44.25,0,44.25,Online,30788,
T014717,P0328,2024-09-18,3,45.15,0,45.15,StoreC,14716,
T008414,P0189,2023-05-10,1,48.86,10,43.97,Store_B,8413,
T010005,P0222,2024-04-19,1,57.94,30,40.56,Store_A,10004,
T020852,P0460,2023-11-06,1,54.7,10,49.23,Store_C,20851,
T000260,P0006,2023-09-29,1,89.57,20,71.66,Store_A,259,
T034314,P0756,2024-10-13,1,94.55,0,94.55,ONLINE,34313,
T018842,P0416,2024-07-25,2,62.21,30,43.55,Store_A,18841,
T021502,P0475,2024-11-15,3,81.19,30,56.83,Store_C,21501,
T015198,P0339,2023-08-21,1,81.95,0,81.95,Store_C,15197,
T032726,P0719,2024-10-13,2,57.43,0,57.43,Store_C,32725,
T026128,P0573,2023/10/20,1,96.91,0,96.91,Online,26127,
T011471,P0255,06-Apr-2023,1,89.85,0,89.85,STORE_B,11470,
T008269,P0187,2024-03-13,1,39.64,0,39.64,Store_B,8268,
T025776,P0564,2023-10-23,4,44.7,10,40.23,Online,25775,
T031615,P0695,2023-09-11,1,75.24,0,75.24,Store_C,31614,
T007196,P0163,2023-02-27,1,47.86,0,47.86,Store_B,7195,
T015546,P0346,2023-09-11,5,90.28,0,90.28,Online,15545,
T010847,P0240,2024-04-30,1,33.32,10,29.99,Store_C,10846,
T004159,P0092,2024-02-04,1,29.34,10,26.41,Store_A,4158,
T019830,P0437,2023-10-11,1,42.55,0,42.55,Store_B,19829,
T003808,P0085,2023-02-07,1,30.35,0,30.35,Store_A,3807,
T003589,P0079,2023-06-10,1,53.34,20,42.67,Store_B,3588,
T009202,P0206,2024-04-24,2,36.92,0,36.92,Online,9201,
T000052,P0002,2024-08-21,1,39.81,0,39.81,Store_C,51,
T000210,P0005,2024-09-13,1,39.25,10,35.33,store_c,209,
T034426,P0758,29-Feb-2024,1,35.29,10,31.76,Store_C,36367,
T005597,P0127,2023-05-17,1,40.59,30,28.41,Store_A,5596,
T032989,P0724,2024-09-11,1,33.0,10,29.7,Store_C,32988,
T009193,P0206,2024-04-09,1,36.92,0,36.92,Online,9192,
T006939,P0156,2024-09-10,1,45.43,10,40.89,Store_B,6938,
T016143,P0358,2023-11-24,1,57.24,30,40.07,Store_A,16142,
T035729,P0788,2024-11-04,2,50.96,0,50.96,Store_A,35728,
T023682,P0519,2024/09/05,1,92.86,30,65.0,Store_C,23681,
T002726,P0062,2023-11-20,1,36.75,10,33.08,Store_B,2725,
T020533,P0454,2023-07-23,1,76.28,10,68.65,STORE_A,20532,
T011158,P0248,2023-05-10,1,43.29,20,34.63,OnLine,11157,
T022478,P0496,2024-10-26,1,52.34,0,52.34,Store_C,22477,
T004261,P0095,2024-10-13,1,42.3,0,42.3,Store_C,4260,
T020595,P0456,2024-03-05,3,67.15,0,67.15,Online,20594,
T015614,P0347,2024-04-24,1,94.11,0,94.11,Online,15613,
T024179,P0530,2024-09-03,1,46.35,0,46.35,Store_B,24178,
T026870,P0589,2023-07-16,1,50.23,10,45.21,Store_A,26869,
T016842,P0373,06-May-2023,1,76.6,0,76.6,Store C,16841,
T004492,P0101,2023-12-02,1,58.05,30,40.63,Store_B,4491,
T015070,P0335,2024-09-22,1,36.95,0,36.95,Store_B,15069,
T011613,P0258,2023-11-05,1,66.96,30,46.87,STORE_B,11612,
T011318,P0252,2023-10-02,1,34.77,0,34.77,Store_B,11317,
T010043,P0224,2023-10-02,1,41.43,0,41.43,Store_C,10042,
T018003,P0398,2023-05-23,2,65.52,10,58.97,Store_A,18002,
T033441,P0734,2023-07-11,1,26.75,20,21.4,Store_A,33440,
T027804,P0610,2023-05-13,1,32.37,30,22.66,Store_C,27803,
T033726,P0741,2023-05-05,1,126.47,30,88.53,Online ,33725,
T000148,P0004,2024-09-16,1,132.57,30,92.8,Store B,147,
T028557,P0626,2024/03/01,1,49.58,30,34.71,Store B,28556,
T010577,P0234,2024-10-12,1,38.57,20,30.86,Store_C,10576,
T005533,P0126,2024/08/23,2,43.05,0,43.05,Online,5532,
T011654,P0259,2024-05-06,1,52.1,20,41.68,Online,11653,
T035513,P0782,2023-04-15,1,47.41,0,47.41,Store_B,35512,
T033761,P0742,09/16/2023,1,85.58,0,85.58,Online,33760,
T035599,P0784,2024-04-06,1,87.32,0,87.32,Store_A,35598,
T008932,P0201,2024-11-14,2,51.0,0,51.0,Store_C,8931,
T024241,P0532,23-Apr-2023,1,64.24,0,64.24,store_c,24240,
T008567,P0193,2024-09-15,2,77.07,0,77.07,Store B,8566,
T024351,P0535,2023-10-17,2,92.01,0,92.01,Store_C,24350,
T004018,P0089,2023-11-15,1,17.91,0,17.91,Store A,4017,
T028156,P0617,2024-03-23,1,35.17,0,35.17,Store A,28155,
T024105,P0528,2023-07-05,1,36.87,10,33.18,Store_C,24104,
T003815,P0085,2023-02-18,1,30.35,0,30.35,StoreC,3814,
T031065,P0683,2024-04-02,1,79.56,0,79.56,Store_A,31064,
T035724,P0788,2024-10-06,3,50.96,0,50.96,Online,35723,
T018625,P0412,2023-08-30,2,50.83,0,50.83,Store_C,18624,
T010118,P0226,2024-02-29,2,35.61,0,35.61,Store_A,10117,
T005622,P0127,2023-10-01,1,40.59,10,36.53,Store_C,5621,
T032754,P0719,2024-12-12,1,57.43,10,51.69,Store_C,32753,
T016179,P0359,09/05/2024,1,25.04,0,25.04,Online,16178,
T026395,P0579,2023-04-11,1,89.41,0,89.41,Store_A,26394,
T011721,P0260,2023-05-30,1,90.01,30,63.01,Store_A,11720,
T007660,P0173,2024-02-12,3,29.38,0,29.38,Store_B,7659,
T014708,P0327,2024-03-18,1,81.56,20,65.25,Online,14707,
T006504,P0146,2024-06-15,1,77.56,20,62.05,Store_C,6503,
T008364,P0188,2024-05-21,1,54.88,10,49.39,StoreB,8363,
T028930,P0634,2024-03-04,1,58.19,30,40.73,Online,28929,
T021937,P0484,2024-08-19,1,127.96,30,89.57,Store_B,21936,
T028621,P0628,2023-07-12,1,31.91,20,25.53,Store_C,28620,
T001721,P0039,2024-09-01,1,80.93,0,80.93,Store C,1720,
T002391,P0054,2023-12-23,3,76.19,30,53.33,Store_C,2390,
T029025,P0636,2024-01-14,1,87.08,20,69.66,Store_B,29024,
T025307,P0554,10/19/2024,1,49.5,0,49.5,Store_A,25306,
T027416,P0602,2024-04-29,2,34.17,0,34.17,Online,27415,
T013308,P0297,2023-09-30,1,47.69,0,47.69,Store C,13307,
T008781,P0197,2024-01-01,1,65.27,20,52.22,Store_B,8780,
T010402,P0231,2023-09-12,1,26.72,20,21.38,Online,10401,
T028782,P0631,2024-02-09,1,56.93,10,51.24,Online,28781,
T013883,P0309,2024-04-08,1,32.76,0,32.76,Store C,13882,
T016161,P0358,2024-02-14,1,57.24,20,45.79,Store_B,16160,
T002815,P0064,2023-04-11,1,68.17,0,68.17,Store_A,2814,
T024647,P0541,25-Apr-2023,2,61.01,20,48.81,Store_A,24646,
T010514,P0233,2023-09-12,1,49.84,30,34.89,Store_C,10513,
T008521,P0191,2024-04-09,1,52.21,10,46.99, Online,8520,
T011892,P0265,27-Apr-2024,1,66.44,10,59.8,Store_A,11891,
T004872,P0110,2024-05-06,1,76.42,0,76.42,STORE_C,4871,
T026444,P0580,2024-11-27,1,77.29,10,69.56,Online,26443,
T023488,P0516,2023/12/11,1,51.65,10,46.48,Store A,23487,
T007759,P0174,2023-10-20,2,48.81,30,34.17,Store_A,7758,
T025831,P0565,09/09/2023,1,52.35,20,41.88,Store_B,25830,
T023336,P0513,2024-04-24,1,69.68,0,69.68,Store_C,23335,
T030090,P0660,2023-08-19,1,29.16,0,29.16,STORE_A,30089,
T021396,P0473,2024-10-20,1,84.4,0,84.4,Store_A,21395,
T002802,P0063,2024-10-13,1,53.32,30,37.32,Online,2801,
T035595,P0784,2024-04-02,1,87.32,0,87.32,Unknown,35594,
T016822,P0372,2024-11-10,1,62.91,30,44.04,Store_B,16821,
T018807,P0415,2024-04-20,1,38.94,30,27.26,Store_A,18806,
T033869,P0744,2023-11-01,1,39.52,0,39.52,Online,33868,
T002617,P0059,2024-05-10,1,128.86,10,115.97,Store_A,2616,
T014776,P0329,2024-04-30,1,137.74,30,96.42,Store A,14775,
T014646,P0326,2023-11-21,1,48.59,20,38.87,Store_B,14645,
T031614,P0695,2023-09-04,1,75.24,0,75.24,Store_B,31613,
T026138,P0573,2024-02-15,1,96.91,20,77.53,StoreB,26137,
T000138,P0004,2024-05-31,1,132.57,30,92.8,Store_C,137,
T000221,P0006,2023/03/04,1,89.57,0,89.57,Online,220,
T023935,P0525,2024-05-06,1,84.56,0,84.56,Online,23934,
T015531,P0345,2024-10-03,1,72.17,30,50.52,Online,15530,
T017858,P0394,2024-12-13,1,57.78,30,40.45,Store_B,17857,
T005411,P0122,2023-07-09,1,80.82,10,72.74,store_c,5410,
T033577,P0738,2024-10-05,1,66.1,0,66.1,Store_A,33576,
T006714,P0151,2024-02-29,1,52.09,10,46.88,Online,6713,
T015747,P0350,2023-11-07,1,86.84,0,86.84,Store_A,15746,
T022145,P0490,2024/08/12,1,33.79,0,33.79,OnLine,22144,
T032616,P0717,2023-08-29,2,55.97,0,55.97,STORE_C,32615,
T034867,P0768,2023-10-31,1,49.77,10,44.79,Store_A,34866,
T022300,P0493,2024-03-15,2,36.41,0,36.41,Store_A ,22299,
T008431,P0189,01-Sep-2023,1,48.86,20,39.09,StoreC,8430,
T024920,P0547,2023-12-03,1,28.19,10,25.37,Store_C,24919,
T022167,P0490,2024-11-15,1,33.79,30,23.65,StoreC,22166,
T004268,P0095,2024-11-14,2,42.3,30,29.61,STORE_C,4267,
T000345,P0008,2023-11-28,2,49.12,20,39.3,Store_B,344,
T029107,P0638,2024-05-14,1,30.93,30,21.65,Store_A,29106,
T007748,P0174,2023-07-16,1,48.81,10,43.93,Online,7747,
T007224,P0163,2023-06-04,2,47.86,10,43.07,Store_A,7223,
T024155,P0529,2024-07-24,1,18.62,30,13.03,Store_A,24154,
T033750,P0741,2023-10-27,1,126.47,10,113.82,Store_B,33749,
T007286,P0164,2024-01-01,1,28.25,30,19.77,Store A,7285,
T034699,P0765,2023-03-30,1,52.52,0,52.52,Online,34698,
T026381,P0578,2024-12-01,2,57.06,30,39.94,Online,26380,
T015162,P0338,2023-03-10,1,25.75,0,25.75,Store_A,15161,
T015453,P0344,2023-11-20,1,43.08,30,30.16,store_a,15452,
T026473,P0581,2024-11-14,1,49.07,0,49.07,Store A,26472,
T010915,P0243,2024-03-10,1,91.75,0,91.75,Store_B,10914,
T021126,P0467,2024-12-06,1,75.1,20,60.08,Store_B,21125,
T020573,P0455,01-Dec-2024,1,45.1,30,31.57,Store_C,20572,
